species ID,Phylum,Class,Order,Suborder,Infraorder,Family,Subfamily,Genus,revised species name,tagged species name,total number of specimens,specimens Serial No,image file name,Microscrope photo No,SLR photo No,显微镜照片数量,相机照片数量,跑数据照片总数,备注,Stage,age  from,age  to,mean age value,Locality,Longitude,Latitude,Horizon,Reference (specimens firstly published),collection No
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880"," Dicranograptidae Lapworth, 1873","Dicranograptinae Lapworth, 1873",Dicellograptus,Dicellograptus ornatus ,Dicellograptus ornatus,,133329,133329Dicellograptus_ornatus.jpg,15,23,,,,已拍，暂时未标,"Katian, Late Ordovician",453,445.2,449.1,"Fenxiang Town in Yichang City, Hubei Province",111.435,30.914,Wufeng Formation,"Chen, X., Fan, J.X., Melchin, M.J., Mitchell, C.E. 2005. Hirnantian (latest Ordovician) graptolites from the Upper Yangtze region, China. Palaeontology, 48(2): 235-280.",
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880"," Dicranograptidae Lapworth, 1873","Dicranograptinae Lapworth, 1873",Dicellograptus,Dicellograptus ornatus ,Dicellograptus ornatus,,53687,53687Dicellograptus_ornatus.jpg,0,10,,,,单反留存，显微镜下未拍,"Katian, Late Ordovician",453,445.2,449.1,"Hulo Town in Ningguo City, Anhui Province",118.786,30.351,Xinling Formation,"Li, J.J.,1984.Graptolites from the Xinling Formation (Upper Ordovician) of South Anhui. Memoirs of Nanjing Institute of Geology and Palaeontology, Academia Sinica 20, 145–194 (inChinese, with English abstract).",
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880"," Dicranograptidae Lapworth, 1873","Dicranograptinae Lapworth, 1873",Dicellograptus,Dicellograptus ornatus ,Dicellograptus ornatus,,53688,53688Dicellograptus_ornatus.jpg,11,12,,,,,"Katian, Late Ordovician",453,445.2,449.1,"Hulo Town in Ningguo City, Anhui Province",118.786,30.351,Xinling Formation,"Li, J.J.,1984.Graptolites from the Xinling Formation (Upper Ordovician) of South Anhui. Memoirs of Nanjing Institute of Geology and Palaeontology, Academia Sinica 20, 145–194 (inChinese, with English abstract).",
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880"," Dicranograptidae Lapworth, 1873","Dicranograptinae Lapworth, 1873",Dicellograptus,Dicellograptus ornatus ,Dicellograptus ornatus,,53689,53689Dicellograptus_ornatus.jpg,11,12,,,,已拍，标本不好未标,"Katian, Late Ordovician",453,445.2,449.1,"Hulo Town in Ningguo City, Anhui Province",118.786,30.351,Xinling Formation,"Li, J.J.,1984.Graptolites from the Xinling Formation (Upper Ordovician) of South Anhui. Memoirs of Nanjing Institute of Geology and Palaeontology, Academia Sinica 20, 145–194 (inChinese, with English abstract).",
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880"," Dicranograptidae Lapworth, 1873","Dicranograptinae Lapworth, 1873",Dicellograptus,Dicellograptus ornatus ,Dicellograptus ornatus,,54027,54027Dicellograptus_ornatus.jpg,22,18,,,,,"Katian, Late Ordovician",453,445.2,449.1,"Xinkailing Village in Wuning County, Jiangxi Province",115.062,29.303,Wufeng Formation,"Yang, D.Q., Ni, Y.N., Li, J.J., Chen, X., Lin, Y.K., Yu, J.H., Jiao, S.D., Fang, Y.T., Ge, M.Y., Mu, E. Z. 1983. Graptolites. In: Nanjing Institute of Geology and Mineral Resources (ed.). Paleontological Atlas of East China – Early Paleozoic Volume. Geological Publishing House, Beijing. 353–496.",
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880"," Dicranograptidae Lapworth, 1873","Dicranograptinae Lapworth, 1873",Dicellograptus,Dicellograptus ornatus ,Dicellograptus ornatus,,56700,56700Dicellograptus_ornatus.jpg,0,5,,,,单反留存，显微镜下未拍,"Katian, Late Ordovician",453,445.2,449.1,"Honghuayuan Village in Tongzi County, Guizhou Province",106.849,28.069,Wufeng Formation,"Mu, E.Z., Li, J.J.,Ge, M.Y.,Chen, X., Lin, Y. K. & Ni, Y.N. 1993. Upper Ordovician Graptolites of Central China region. Palaeontologia Sinica B29, 1–393 (in Chinese with English summary).",AAE358
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880"," Dicranograptidae Lapworth, 1873","Dicranograptinae Lapworth, 1873",Dicellograptus,Dicellograptus ornatus ,Dicellograptus ornatus,,56701,56701Dicellograptus_ornatus.jpg,10,10,,,,,"Katian, Late Ordovician",453,445.2,449.1,"Honghuayuan Village in Tongzi County, Guizhou Province",106.849,28.069,Wufeng Formation,"Mu, E.Z., Li, J.J.,Ge, M.Y.,Chen, X., Lin, Y. K. & Ni, Y.N. 1993. Upper Ordovician Graptolites of Central China region. Palaeontologia Sinica B29, 1–393 (in Chinese with English summary).",AAE358
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880"," Dicranograptidae Lapworth, 1873","Dicranograptinae Lapworth, 1873",Dicellograptus,Dicellograptus ornatus ,Dicellograptus ornatus,,56702,56702Dicellograptus_ornatus.jpg,22,14,,,,,"Katian, Late Ordovician",453,445.2,449.1,"Maliangping Town in Baokang County, Hubei Province",111.333,31.541,Wufeng Formation,"Mu, E.Z., Li, J.J.,Ge, M.Y.,Chen, X., Lin, Y. K. & Ni, Y.N. 1993. Upper Ordovician Graptolites of Central China region. Palaeontologia Sinica B29, 1–393 (in Chinese with English summary).",AAJ91
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880"," Dicranograptidae Lapworth, 1873","Dicranograptinae Lapworth, 1873",Dicellograptus,Dicellograptus ornatus ,Dicellograptus ornatus,,56703,56703Dicellograptus_ornatus.jpg,10,11,,,,,"Katian, Late Ordovician",453,445.2,449.1,"Shuanghe Town in Changning County, Sichuan Province",104.894,28.382,Wufeng Formation,"Mu, E.Z., Li, J.J.,Ge, M.Y.,Chen, X., Lin, Y. K. & Ni, Y.N. 1993. Upper Ordovician Graptolites of Central China region. Palaeontologia Sinica B29, 1–393 (in Chinese with English summary).",
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880"," Dicranograptidae Lapworth, 1873","Dicranograptinae Lapworth, 1873",Dicellograptus,Dicellograptus ornatus ,Dicellograptus ornatus,,56704,56704Dicellograptus_ornatus.jpg,0,8,,,,岩心，单反留存,"Katian, Late Ordovician",453,445.2,449.1,"Shaba Viilage in Daozhen County, Guizhou Province",106.622,28.182,Wufeng Formation,"Mu, E.Z., Li, J.J.,Ge, M.Y.,Chen, X., Lin, Y. K. & Ni, Y.N. 1993. Upper Ordovician Graptolites of Central China region. Palaeontologia Sinica B29, 1–393 (in Chinese with English summary).",KD20
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880"," Dicranograptidae Lapworth, 1873","Dicranograptinae Lapworth, 1873",Dicellograptus,Dicellograptus ornatus ,Dicellograptus ornatus,,56705,56705Dicellograptus_ornatus.jpg,0,5,,,,岩心，单反留存,"Katian, Late Ordovician",453,445.2,449.1,"Hanjiadian Village in Tongzi County, Guizhou Province",106.844,28.556,Wufeng Formation,"Mu, E.Z., Li, J.J.,Ge, M.Y.,Chen, X., Lin, Y. K. & Ni, Y.N. 1993. Upper Ordovician Graptolites of Central China region. Palaeontologia Sinica B29, 1–393 (in Chinese with English summary).",AAE115
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880"," Dicranograptidae Lapworth, 1873","Dicranograptinae Lapworth, 1873",Dicellograptus,Dicellograptus ornatus ,Dicellograptus ornatus,,56706,56706Dicellograptus_ornatus.jpg,0,6,,,,岩心，单反留存,"Katian, Late Ordovician",453,445.2,449.1,"Bingling Town in Hongya County, Sichuan Province",103.088,29.641,Daduhe Formation,"Mu, E.Z., Li, J.J.,Ge, M.Y.,Chen, X., Lin, Y. K. & Ni, Y.N. 1993. Upper Ordovician Graptolites of Central China region. Palaeontologia Sinica B29, 1–393 (in Chinese with English summary).",M-7
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880"," Dicranograptidae Lapworth, 1873","Dicranograptinae Lapworth, 1873",Dicellograptus,Dicellograptus ornatus ,Dicellograptus ornatus,,56707,56707Dicellograptus_ornatus.jpg,10,7,,,,,"Katian, Late Ordovician",453,445.2,449.1,"Yike Village in Gusong Town, Sichuan Province",105.25,28.33,Wufeng Formation,"Mu, E.Z., Li, J.J.,Ge, M.Y.,Chen, X., Lin, Y. K. & Ni, Y.N. 1993. Upper Ordovician Graptolites of Central China region. Palaeontologia Sinica B29, 1–393 (in Chinese with English summary).",F5014
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880"," Dicranograptidae Lapworth, 1873","Dicranograptinae Lapworth, 1873",Dicellograptus,Dicellograptus ornatus ,Dicellograptus ornatus,,56708,56708Dicellograptus_ornatus.jpg,0,8,,,,单反留存，显微镜下未拍,"Katian, Late Ordovician",453,445.2,449.1,"Wangjiawan Section in Yichang, Hubei Province",111.424,30.975,Wufeng Formation,"Mu, E.Z., Li, J.J.,Ge, M.Y.,Chen, X., Lin, Y. K. & Ni, Y.N. 1993. Upper Ordovician Graptolites of Central China region. Palaeontologia Sinica B29, 1–393 (in Chinese with English summary).",WM43
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880"," Dicranograptidae Lapworth, 1873","Dicranograptinae Lapworth, 1873",Dicellograptus,Dicellograptus ornatus ,Dicellograptus ornatus,,56715,56715Dicellograptus_ornatus.jpg,11,15,,,,,"Katian, Late Ordovician",453,445.2,449.1,"Yuyangguan Town in Wufeng County, Hubei Province",111.083,30.178,Wufeng Formation,"Mu, E.Z., Li, J.J.,Ge, M.Y.,Chen, X., Lin, Y. K. & Ni, Y.N. 1993. Upper Ordovician Graptolites of Central China region. Palaeontologia Sinica B29, 1–393 (in Chinese with English summary).",AAJ174
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880"," Dicranograptidae Lapworth, 1873","Dicranograptinae Lapworth, 1873",Dicellograptus,Dicellograptus ornatus ,Dicellograptus ornatus,,56718,56718Dicellograptus_ornatus.jpg,10,6,,,,,"Katian, Late Ordovician",453,445.2,449.1,"Huaqiao Village in Changyang County, Hubei Province",110.489,30.613,Wufeng Formation,"Mu, E.Z., Li, J.J.,Ge, M.Y.,Chen, X., Lin, Y. K. & Ni, Y.N. 1993. Upper Ordovician Graptolites of Central China region. Palaeontologia Sinica B29, 1–393 (in Chinese with English summary).",
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880"," Dicranograptidae Lapworth, 1873","Dicranograptinae Lapworth, 1873",Dicellograptus,Dicellograptus ornatus ,Dicellograptus ornatus,,56719,56719Dicellograptus_ornatus.jpg,0,10,,,,岩心，单反留存,"Katian, Late Ordovician",453,445.2,449.1,"Hanjiadian Village in Tongzi County, Guizhou Province",106.844,28.556,Wufeng Formation,"Mu, E.Z., Li, J.J.,Ge, M.Y.,Chen, X., Lin, Y. K. & Ni, Y.N. 1993. Upper Ordovician Graptolites of Central China region. Palaeontologia Sinica B29, 1–393 (in Chinese with English summary).",AAE115
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880"," Dicranograptidae Lapworth, 1873","Dicranograptinae Lapworth, 1873",Dicellograptus,Dicellograptus ornatus ,Dicellograptus ornatus,,56721,56721Dicellograptus_ornatus.jpg,24,7,,,,,"Katian, Late Ordovician",453,445.2,449.1,"Hanjiadian Village in Tongzi County, Guizhou Province",106.844,28.556,Wufeng Formation,"Mu, E.Z., Li, J.J.,Ge, M.Y.,Chen, X., Lin, Y. K. & Ni, Y.N. 1993. Upper Ordovician Graptolites of Central China region. Palaeontologia Sinica B29, 1–393 (in Chinese with English summary).",AAE114
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880"," Dicranograptidae Lapworth, 1873","Dicranograptinae Lapworth, 1873",Dicellograptus,Dicellograptus ornatus ,Dicellograptus ornatus,,56722,56722Dicellograptus_ornatus.jpg,10,7,,,,,"Katian, Late Ordovician",453,445.2,449.1,"Qiaoting Town in Nanjiang County, Sichuan Province",106.898,32.477,Wufeng Formation,"Mu, E.Z., Li, J.J.,Ge, M.Y.,Chen, X., Lin, Y. K. & Ni, Y.N. 1993. Upper Ordovician Graptolites of Central China region. Palaeontologia Sinica B29, 1–393 (in Chinese with English summary).",
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880"," Dicranograptidae Lapworth, 1873","Dicranograptinae Lapworth, 1873",Dicellograptus,Dicellograptus ornatus ,Dicellograptus ornatus,,56723,56723Dicellograptus_ornatus.jpg,0,6,,,,单反留存，显微镜下未拍,"Katian, Late Ordovician",453,445.2,449.1,"Hanjiadian Village in Tongzi County, Guizhou Province",106.844,28.556,Wufeng Formation,"Mu, E.Z., Li, J.J.,Ge, M.Y.,Chen, X., Lin, Y. K. & Ni, Y.N. 1993. Upper Ordovician Graptolites of Central China region. Palaeontologia Sinica B29, 1–393 (in Chinese with English summary).",
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880"," Dicranograptidae Lapworth, 1873","Dicranograptinae Lapworth, 1873",Dicellograptus,Dicellograptus ornatus ,Dicellograptus ornatus,,56724,56724Dicellograptus_ornatus.jpg,11,15,,,,,"Katian, Late Ordovician",453,445.2,449.1,"Shuanghe Town in Changning County, Sichuan Province",104.894,28.382,Wufeng Formation,"Mu, E.Z., Li, J.J.,Ge, M.Y.,Chen, X., Lin, Y. K. & Ni, Y.N. 1993. Upper Ordovician Graptolites of Central China region. Palaeontologia Sinica B29, 1–393 (in Chinese with English summary).",
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880"," Dicranograptidae Lapworth, 1873","Dicranograptinae Lapworth, 1873",Dicellograptus,Dicellograptus ornatus ,Dicellograptus ornatus,,56725,56725Dicellograptus_ornatus.jpg,10,12,,,,标签是：Dicellograptus magnus Mu et Chen，文献是：Dicellograptus ornatus Elles et Wood；按文献,"Katian, Late Ordovician",453,445.2,449.1,"Huaqiao Village in Changyang County, Hubei Province",110.489,30.613,Wufeng Formation,"Mu, E.Z., Li, J.J.,Ge, M.Y.,Chen, X., Lin, Y. K. & Ni, Y.N. 1993. Upper Ordovician Graptolites of Central China region. Palaeontologia Sinica B29, 1–393 (in Chinese with English summary).",AAJ249
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880"," Dicranograptidae Lapworth, 1873","Dicranograptinae Lapworth, 1873",Dicellograptus,Dicellograptus ornatus ,Dicellograptus ornatus,,56727,56727Dicellograptus_ornatus.jpg,11,12,,,,,"Katian, Late Ordovician",453,445.2,449.1,"Hanjiadian Village in Tongzi County, Guizhou Province",106.844,28.556,Wufeng Formation,"Mu, E.Z., Li, J.J.,Ge, M.Y.,Chen, X., Lin, Y. K. & Ni, Y.N. 1993. Upper Ordovician Graptolites of Central China region. Palaeontologia Sinica B29, 1–393 (in Chinese with English summary).",AAE114
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880"," Dicranograptidae Lapworth, 1873","Dicranograptinae Lapworth, 1873",Dicellograptus,Dicellograptus ornatus ,Dicellograptus ornatus,,56728,56728Dicellograptus_ornatus.jpg,10,15,,,,,"Katian, Late Ordovician",453,445.2,449.1,"Huaqiao Village in Changyang County, Hubei Province",110.489,30.613,Wufeng Formation,"Mu, E.Z., Li, J.J.,Ge, M.Y.,Chen, X., Lin, Y. K. & Ni, Y.N. 1993. Upper Ordovician Graptolites of Central China region. Palaeontologia Sinica B29, 1–393 (in Chinese with English summary).",AAJ249
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880"," Dicranograptidae Lapworth, 1873","Dicranograptinae Lapworth, 1873",Dicellograptus,Dicellograptus ornatus ,Dicellograptus ornatus,,83216,83216Dicellograptus_ornatus.jpg,22,17,,,,,"Katian, Late Ordovician",453,445.2,449.1,"Huanghuachang Village in Yichang, Hubei Province",111.305,30.697,Wufeng Formation,"Mu, E.Z. & Lin Y.K. 1984. Graptolites from the Ordovician-Silurian boundary sections of Yichang area, W. Hubei. 45–82. In Nanjing Institute of Geology and Palaeontology, Academia Sinica (ed.). Stratigraphy and palaeontology of systemic boundaries in China, Ordovician-Silurian boundary 1. Anhui Science and Technology Publishing House, Hefei, 516 pp.",
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880"," Dicranograptidae Lapworth, 1873","Dicranograptinae Lapworth, 1873",Dicellograptus,Dicellograptus ornatus ,Dicellograptus ornatus,,83217,83217Dicellograptus_ornatus.jpg,11,14,,,,,"Katian, Late Ordovician",453,445.2,449.1,"Huanghuachang Village in Yichang, Hubei Province",111.305,30.697,Wufeng Formation,"Mu, E.Z. & Lin Y.K. 1984. Graptolites from the Ordovician-Silurian boundary sections of Yichang area, W. Hubei. 45–82. In Nanjing Institute of Geology and Palaeontology, Academia Sinica (ed.). Stratigraphy and palaeontology of systemic boundaries in China, Ordovician-Silurian boundary 1. Anhui Science and Technology Publishing House, Hefei, 516 pp.",
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880"," Dicranograptidae Lapworth, 1873","Dicranograptinae Lapworth, 1873",Dicellograptus,Dicellograptus ornatus ,Dicellograptus ornatus,,83218,83218Dicellograptus_ornatus.jpg,12,11,,,,,"Katian, Late Ordovician",453,445.2,449.1,"Huanghuachang Village in Yichang, Hubei Province",111.305,30.697,Wufeng Formation,"Mu, E.Z. & Lin Y.K. 1984. Graptolites from the Ordovician-Silurian boundary sections of Yichang area, W. Hubei. 45–82. In Nanjing Institute of Geology and Palaeontology, Academia Sinica (ed.). Stratigraphy and palaeontology of systemic boundaries in China, Ordovician-Silurian boundary 1. Anhui Science and Technology Publishing House, Hefei, 516 pp.",
40,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880"," Dicranograptidae Lapworth, 1873","Dicranograptinae Lapworth, 1873",Dicellograptus,Dicellograptus smithi ,Dicellograptus smithi,5,103235,103235Dicellograptus_smithi.jpg,16,15,62,63,,,"Sandbian, Late Ordovician",458.4,453,455.7,"Xinkailing Village in Wuning County, Jiangxi Province",115.062,29.303,Hulo Formation,"Ni, Y.N. 1991. Early and Middle Ordovician Graptolites from Wuning, northwestern Jiangxi, China. Palaeontologia Sinica B(28), 1–147.",
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880"," Dicranograptidae Lapworth, 1873","Dicranograptinae Lapworth, 1873",Dicellograptus,Dicellograptus smithi ,Dicellograptus smithi,,103236,103236Dicellograptus_smithi.jpg,14,9,,,,,"Sandbian, Late Ordovician",458.4,453,455.7,"Xinkailing Village in Wuning County, Jiangxi Province",115.062,29.303,Hulo Formation,"Ni, Y.N. 1991. Early and Middle Ordovician Graptolites from Wuning, northwestern Jiangxi, China. Palaeontologia Sinica B(28), 1–147.",
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880"," Dicranograptidae Lapworth, 1873","Dicranograptinae Lapworth, 1873",Dicellograptus,Dicellograptus smithi ,Dicellograptus smithi,,103238,103238Dicellograptus_smithi.jpg,10,14,,,,,"Sandbian, Late Ordovician",458.4,453,455.7,"Xinkailing Village in Wuning County, Jiangxi Province",115.062,29.303,Hulo Formation,"Ni, Y.N. 1991. Early and Middle Ordovician Graptolites from Wuning, northwestern Jiangxi, China. Palaeontologia Sinica B(28), 1–147.",
